base_correct,cases,correct,delta_reader_tokens_vs_official_mem0_pct,delta_reader_visible_context_vs_official_mem0_pct,losses_vs_official_mem0,policy_name,reader_total_tokens,reader_visible_retrieved_context_tokens,tokens_per_correct,wins_vs_official_mem0
62,311,53,37.3098087860753,53.64007159834502,12,random_seed_6880,95012,15799,1792.6792452830189,3
62,311,56,37.281436809670225,53.813198744094606,8,random_seed_6881,95055,15740,1697.4107142857142,2
62,311,59,37.26230222093192,53.75157721764137,8,random_seed_6882,95084,15761,1611.593220338983,5
62,311,56,37.29727233138468,53.55497520467149,9,random_seed_6883,95031,15828,1696.982142857143,3
62,311,54,37.12044233890656,53.07374042665571,11,random_seed_6884,95299,15992,1764.7962962962963,3
62,311,56,37.21083677535993,53.50802547023093,9,random_seed_6885,95162,15844,1699.3214285714287,3
62,311,56,37.19104237321685,53.452272660582764,8,random_seed_6886,95192,15863,1699.857142857143,2
62,311,56,37.20027976088362,53.411191642947266,10,random_seed_6887,95178,15877,1699.607142857143,4
62,311,57,37.242507818788845,53.49041931981572,9,random_seed_6888,95114,15850,1668.6666666666667,4
62,311,56,37.23129099090777,53.57258135508671,8,random_seed_6889,95131,15822,1698.767857142857,2
62,311,57,37.267580728170074,53.666480823967845,8,random_seed_6890,95076,15790,1668.0,3
62,311,58,37.20621808152654,53.68702133278559,7,random_seed_6891,95169,15783,1640.844827586207,3
62,311,56,37.0683170799298,53.14416502831656,10,random_seed_6892,95378,15968,1703.1785714285713,4
62,311,57,37.19830032066931,53.557909563074034,7,random_seed_6893,95181,15827,1669.842105263158,2
62,311,59,37.20621808152654,53.43173215176502,7,random_seed_6894,95169,15870,1613.0338983050847,4
62,311,58,37.34675833674237,53.80146131048447,8,random_seed_6895,94956,15744,1637.1724137931035,4
62,311,57,37.26164240752715,53.53443469585375,8,random_seed_6896,95085,15835,1668.157894736842,3
62,311,55,37.3098087860753,53.71049620000586,9,random_seed_6897,95012,15775,1727.490909090909,2
62,311,57,37.27219942200345,53.62833416473488,7,random_seed_6898,95069,15803,1667.877192982456,2
62,311,53,37.38172844719514,53.8542797617301,11,random_seed_6899,94903,15726,1790.622641509434,2
62,311,56,37.24580688581269,53.74864285923883,9,random_seed_6900,95109,15762,1698.375,3
62,311,59,37.34345926971853,53.6136623727222,7,random_seed_6901,94961,15808,1609.5084745762713,4
62,311,58,37.23195080431254,53.5461721294639,8,random_seed_6902,95130,15831,1640.1724137931035,4
62,311,57,37.28473587669407,53.6136623727222,8,random_seed_6903,95050,15808,1667.5438596491229,3
62,311,54,37.221393789836235,53.654743390357694,10,random_seed_6904,95146,15794,1761.962962962963,2
62,311,54,37.324984494384985,53.73690542562869,10,random_seed_6905,94989,15766,1759.0555555555557,2
62,311,60,37.29529289117038,53.663546465565304,7,random_seed_6906,95034,15791,1583.9,5
62,311,59,37.27153960859869,53.67821825757798,6,random_seed_6907,95070,15786,1611.3559322033898,3
62,311,55,37.25834334050331,53.51095982863347,11,random_seed_6908,95090,15843,1728.909090909091,4
62,311,59,37.29331345095607,53.72810235042108,6,random_seed_6909,95037,15769,1610.7966101694915,3
62,311,60,37.315087293313454,53.80146131048447,6,random_seed_6910,95004,15744,1583.4,4
62,311,58,37.09800868314441,53.21165527157486,7,random_seed_6911,95333,15945,1643.6724137931035,3
62,311,59,37.20819752174085,53.47868188620558,6,random_seed_6912,95166,15854,1612.9830508474577,3
62,311,57,37.194341440240706,53.370110625311774,7,random_seed_6913,95187,15891,1669.9473684210527,2
62,311,55,37.17586666490716,53.44933830218023,10,random_seed_6914,95215,15864,1731.1818181818182,3
62,311,57,37.34939759036144,53.813198744094606,7,random_seed_6915,94952,15740,1665.8245614035088,2
62,311,57,37.31310785309914,53.654743390357694,9,random_seed_6916,95007,15794,1666.7894736842106,4
62,311,52,37.11054513783502,53.428797793362484,12,random_seed_6917,95314,15871,1832.9615384615386,2
62,311,56,37.27417886221777,53.657677748760236,9,random_seed_6918,95066,15793,1697.607142857143,3
62,311,57,37.31640692012299,53.70756184160334,6,random_seed_6919,95002,15776,1666.701754385965,1
62,311,56,37.324984494384985,53.69289004959066,9,random_seed_6920,94989,15781,1696.232142857143,3
62,311,59,37.28077699626546,53.604859297514594,8,random_seed_6921,95056,15811,1611.1186440677966,5
62,311,59,37.21215640216947,53.67821825757798,5,random_seed_6922,95160,15786,1612.8813559322034,2
62,311,56,37.35533591100437,53.948179230611224,7,random_seed_6923,94943,15694,1695.4107142857142,1
62,311,55,37.3375209490756,53.83960796971742,9,random_seed_6924,94970,15731,1726.7272727272727,2
62,311,58,37.29529289117038,53.87188591214531,6,random_seed_6925,95034,15720,1638.5172413793102,2
62,311,58,37.302550838622835,54.03034126588222,7,random_seed_6926,95023,15666,1638.3275862068965,3
62,311,54,37.31970598714683,53.88655770415799,11,random_seed_6927,94997,15715,1759.2037037037037,3
62,311,60,37.31706673352776,53.70756184160334,6,random_seed_6928,95001,15776,1583.35,4
62,311,55,37.299911585003755,53.61953108952727,10,random_seed_6929,95027,15806,1727.7636363636364,3
62,311,59,37.3289433748136,53.74570850083629,7,random_seed_6930,94983,15763,1609.8813559322034,4
62,311,58,37.293973264360844,53.648874673552626,7,random_seed_6931,95036,15796,1638.551724137931,3
62,311,55,37.12110215231132,53.27914551483318,10,random_seed_6932,95298,15922,1732.6909090909091,3
62,311,56,37.17586666490716,53.35837319170164,9,random_seed_6933,95215,15895,1700.267857142857,3
62,311,53,37.14221618126394,53.590187505501916,10,random_seed_6934,95266,15816,1797.4716981132076,1
62,311,61,37.20093957428839,53.32609524927374,5,random_seed_6935,95177,15906,1560.27868852459,4
62,311,57,37.20753770833608,53.62833416473488,7,random_seed_6936,95167,15803,1669.5964912280701,2
62,311,57,37.23063117750301,53.428797793362484,8,random_seed_6937,95132,15871,1668.982456140351,3
62,311,55,37.256363900288996,53.62539980633234,10,random_seed_6938,95093,15804,1728.9636363636364,3
62,311,58,37.165309650430856,53.47868188620558,8,random_seed_6939,95231,15854,1641.9137931034484,4
62,311,53,37.3823882605999,53.96578538102644,11,random_seed_6940,94902,15688,1790.6037735849056,2
62,311,54,37.26560128795577,53.513894187036,10,random_seed_6941,95079,15842,1760.7222222222222,2
62,311,57,37.21083677535993,53.53443469585375,8,random_seed_6942,95162,15835,1669.5087719298247,3
62,311,59,37.13363860700194,53.38184805892192,7,random_seed_6943,95279,15887,1614.8983050847457,4
62,311,57,37.313767666503914,53.74570850083629,8,random_seed_6944,95006,15763,1666.7719298245613,3
62,311,57,37.09932830995395,53.34076704128642,7,random_seed_6945,95331,15901,1672.4736842105262,2
62,311,58,37.19104237321685,53.45814137738783,8,random_seed_6946,95192,15861,1641.2413793103449,4
62,311,57,37.28737513031315,53.695824407993186,8,random_seed_6947,95046,15780,1667.4736842105262,3
62,311,59,37.28803494371792,53.64007159834502,7,random_seed_6948,95045,15799,1610.9322033898304,4
62,311,58,37.16464983702609,53.475747527803044,6,random_seed_6949,95232,15855,1641.9310344827586,2
62,311,58,37.20027976088362,53.51682854543854,6,random_seed_6950,95178,15841,1641.0,2
62,311,60,37.257683527098536,53.58725314709939,6,random_seed_6951,95091,15817,1584.85,4
62,311,61,37.14221618126394,53.51682854543854,4,random_seed_6952,95266,15841,1561.7377049180327,3
62,311,56,37.27417886221777,53.540303412658815,9,random_seed_6953,95066,15833,1697.607142857143,3
62,311,53,37.40680135657636,54.03327562428475,11,random_seed_6954,94865,15665,1789.9056603773586,2
62,311,55,37.28077699626546,53.8542797617301,9,random_seed_6955,95056,15726,1728.290909090909,2
62,311,60,37.197640507264545,53.314357815663605,5,random_seed_6956,95182,15910,1586.3666666666666,3
62,311,55,37.17322741128809,53.484550603010646,9,random_seed_6957,95219,15852,1731.2545454545455,2
62,311,56,37.28803494371792,53.77505208486164,9,random_seed_6958,95045,15753,1697.232142857143,3
62,311,55,37.38568732762374,54.03034126588222,9,random_seed_6959,94897,15666,1725.4,2
62,311,56,37.28539569009884,53.72810235042108,10,random_seed_6960,95049,15769,1697.3035714285713,4
62,311,57,37.363913485266366,53.78972387687432,8,random_seed_6961,94930,15748,1665.438596491228,3
62,311,59,37.166629277240396,53.61072801431966,6,random_seed_6962,95229,15809,1614.050847457627,3
62,311,59,37.07293577376318,53.2468675724053,7,random_seed_6963,95371,15933,1616.457627118644,4
62,311,54,37.146834875097326,53.493353678218256,11,random_seed_6964,95259,15849,1764.0555555555557,3
62,311,60,37.36919199250452,53.93057308019602,5,random_seed_6965,94922,15700,1582.0333333333333,3
62,311,57,37.30782934586099,53.819067460899674,8,random_seed_6966,95015,15738,1666.9298245614036,3
62,311,56,37.28671531690838,53.722233633616014,9,random_seed_6967,95047,15771,1697.267857142857,3
62,311,60,37.20687789493131,53.452272660582764,6,random_seed_6968,95168,15863,1586.1333333333334,4
62,311,58,37.30782934586099,53.75744593444644,8,random_seed_6969,95015,15759,1638.1896551724137,4
62,311,54,37.297932144789456,53.85721412013263,10,random_seed_6970,95030,15725,1759.8148148148148,2
62,311,56,37.215455469193316,53.598990580709525,9,random_seed_6971,95155,15813,1699.1964285714287,3
62,311,55,37.11912271209702,53.39945420933713,10,random_seed_6972,95301,15881,1732.7454545454545,3
62,311,58,37.38304807400467,53.92177000498841,6,random_seed_6973,94901,15703,1636.2241379310344,2
62,311,54,37.14749468850209,53.50509111182839,9,random_seed_6974,95258,15845,1764.037037037037,1
62,311,59,37.20093957428839,53.56084392147656,7,random_seed_6975,95177,15826,1613.1694915254238,4
62,311,59,37.20093957428839,53.38478241732445,6,random_seed_6976,95177,15886,1613.1694915254238,3
62,311,57,37.25372464666992,53.469878810997976,8,random_seed_6977,95097,15857,1668.3684210526317,3
62,311,54,37.13561804721625,53.29088294844332,11,random_seed_6978,95276,15918,1764.3703703703704,3
62,311,58,37.24844613943177,53.540303412658815,7,random_seed_6979,95105,15833,1639.7413793103449,3
62,311,59,37.12638065954948,53.26153936441796,7,random_seed_6980,95290,15928,1615.084745762712,4
62,311,59,37.34213964290898,53.73983978403122,7,random_seed_6981,94963,15765,1609.542372881356,4
62,311,57,37.057760065453486,53.30848909885854,7,random_seed_6982,95394,15912,1673.578947368421,2
62,311,52,37.2926536375513,53.72516799201854,14,random_seed_6983,95038,15770,1827.6538461538462,4
62,311,56,37.19236200002639,53.46694445259544,8,random_seed_6984,95190,15858,1699.8214285714287,2
62,311,59,37.36127423164729,53.88068898735292,8,random_seed_6985,94934,15717,1609.050847457627,5
62,311,56,37.29529289117038,53.64007159834502,7,random_seed_6986,95034,15799,1697.0357142857142,1
62,311,59,37.218754536217155,53.57551571348924,5,random_seed_6987,95150,15821,1612.7118644067796,2
62,311,56,37.26428166114623,53.46694445259544,9,random_seed_6988,95081,15858,1697.875,3
62,311,54,37.365233112075906,53.73397106722615,11,random_seed_6989,94928,15767,1757.9259259259259,3
62,311,57,37.233930244526846,53.4552070189853,9,random_seed_6990,95127,15862,1668.8947368421052,4
62,311,58,37.33092281502791,53.722233633616014,7,random_seed_6991,94980,15771,1637.5862068965516,3
62,311,56,37.15607226276409,53.46694445259544,9,random_seed_6992,95245,15858,1700.8035714285713,3
62,311,54,37.19236200002639,53.22339270518501,12,random_seed_6993,95190,15941,1762.7777777777778,4
62,311,57,37.34477889652806,53.69875876639573,8,random_seed_6994,94959,15779,1665.9473684210527,3
62,311,57,37.315087293313454,53.98339153144165,6,random_seed_6995,95004,15682,1666.7368421052631,1
62,311,54,37.347418150147135,53.83960796971742,10,random_seed_6996,94955,15731,1758.4259259259259,2
62,311,59,37.3289433748136,54.000997681856866,6,random_seed_6997,94983,15676,1609.8813559322034,3
62,311,53,37.281436809670225,53.71049620000586,13,random_seed_6998,95055,15775,1793.4905660377358,4
62,311,58,37.21215640216947,53.46107573579037,7,random_seed_6999,95160,15860,1640.6896551724137,3
62,311,57,37.237889124955466,53.58431878869685,7,random_seed_7000,95121,15818,1668.7894736842106,2
62,311,57,37.12704047295425,53.37597934211684,8,random_seed_7001,95289,15889,1671.7368421052631,3
62,311,56,37.302550838622835,53.868951553742775,10,random_seed_7002,95023,15721,1696.8392857142858,4
62,311,54,37.26428166114623,53.79559259367939,10,random_seed_7003,95081,15746,1760.7592592592594,2
62,311,55,37.28935457052746,53.648874673552626,9,random_seed_7004,95043,15796,1728.0545454545454,2
62,311,53,37.35203684398052,53.84841104492503,13,random_seed_7005,94948,15728,1791.4716981132076,4
62,311,54,37.27219942200345,53.67234954077291,12,random_seed_7006,95069,15788,1760.537037037037,4
62,311,55,37.23590968474115,53.70756184160334,9,random_seed_7007,95124,15776,1729.5272727272727,2
62,311,60,37.371171432718825,53.96871973942897,5,random_seed_7008,94919,15687,1581.9833333333333,3
62,311,56,37.26098259412238,53.73397106722615,10,random_seed_7009,95086,15767,1697.9642857142858,4
62,311,56,37.09404980271579,53.32609524927374,10,random_seed_7010,95339,15906,1702.482142857143,4
62,311,56,37.32432468098022,53.8542797617301,9,random_seed_7011,94990,15726,1696.25,3
62,311,58,37.21479565578854,53.73397106722615,8,random_seed_7012,95156,15767,1640.6206896551723,4
62,311,55,37.20357882790747,53.590187505501916,10,random_seed_7013,95173,15816,1730.418181818182,3
62,311,54,37.273519048813,53.82493617770474,9,random_seed_7014,95067,15736,1760.5,1
62,311,58,37.282756436479765,53.52269726224361,8,random_seed_7015,95053,15839,1638.844827586207,4
62,311,57,37.17058815766901,53.370110625311774,9,random_seed_7016,95223,15891,1670.578947368421,4
62,311,57,37.26824054157484,53.72810235042108,8,random_seed_7017,95075,15769,1667.982456140351,3
62,311,53,37.13825730083533,53.58431878869685,10,random_seed_7018,95272,15818,1797.5849056603774,1
62,311,56,37.13297879359717,53.540303412658815,10,random_seed_7019,95280,15833,1701.4285714285713,4
62,311,58,37.34279945631375,53.91590128818334,8,random_seed_7020,94962,15705,1637.2758620689656,4
62,311,58,37.27087979519392,53.713430558408405,6,random_seed_7021,95071,15774,1639.155172413793,2
62,311,58,37.14815450190686,53.35837319170164,5,random_seed_7022,95257,15895,1642.3620689655172,1
62,311,56,37.25108539305085,53.557909563074034,9,random_seed_7023,95101,15827,1698.232142857143,3
62,311,54,37.351377030575755,53.88362334575545,11,random_seed_7024,94949,15716,1758.3148148148148,3
62,311,58,37.25570408688423,53.72516799201854,9,random_seed_7025,95094,15770,1639.551724137931,5
62,311,57,37.40548172976682,54.03327562428475,8,random_seed_7026,94867,15665,1664.3333333333333,3
62,311,55,37.311128412884834,53.67528389917544,9,random_seed_7027,95010,15787,1727.4545454545455,2
62,311,58,37.157391889573624,53.396519850934595,7,random_seed_7028,95243,15882,1642.1206896551723,3
62,311,57,37.34279945631375,53.93350743859855,8,random_seed_7029,94962,15699,1666.0,3
62,311,56,37.233930244526846,53.57551571348924,9,random_seed_7030,95127,15821,1698.6964285714287,3
62,311,55,37.317726546932526,53.91590128818334,10,random_seed_7031,95000,15705,1727.2727272727273,3
62,311,58,37.14749468850209,53.37597934211684,7,random_seed_7032,95258,15889,1642.3793103448277,3
62,311,61,37.03862547671519,53.19111476275712,6,random_seed_7033,95423,15952,1564.311475409836,5
62,311,55,37.26230222093192,53.607793655917135,9,random_seed_7034,95084,15810,1728.8,2
62,311,59,37.35797516462345,54.04207869949236,8,random_seed_7035,94939,15662,1609.135593220339,5
62,311,54,37.0960292429301,53.38184805892192,11,random_seed_7036,95336,15887,1765.4814814814815,3
62,311,58,37.21677509600285,53.484550603010646,8,random_seed_7037,95153,15852,1640.5689655172414,4
62,311,56,37.351377030575755,53.827870536107284,9,random_seed_7038,94949,15735,1695.517857142857,3
62,311,54,37.20687789493131,53.452272660582764,10,random_seed_7039,95168,15863,1762.3703703703704,2
62,311,57,37.256363900288996,53.57845007189178,8,random_seed_7040,95093,15820,1668.298245614035,3
62,311,58,37.33422188205176,53.78972387687432,6,random_seed_7041,94975,15748,1637.5,2
62,311,54,37.296612517979916,53.69875876639573,10,random_seed_7042,95032,15779,1759.851851851852,2
62,311,58,37.242507818788845,53.6459403151501,6,random_seed_7043,95114,15797,1639.896551724138,2
62,311,54,37.17982554533578,53.41412600134981,10,random_seed_7044,95209,15876,1763.1296296296296,2
62,311,56,37.286055503503604,53.71929927521347,9,random_seed_7045,95048,15772,1697.2857142857142,3
62,311,59,37.247786326027,53.513894187036,7,random_seed_7046,95106,15842,1611.9661016949153,4
62,311,55,37.11912271209702,53.255670647612895,11,random_seed_7047,95301,15930,1732.7454545454545,4
62,311,54,37.09932830995395,53.37597934211684,9,random_seed_7048,95331,15889,1765.388888888889,1
62,311,57,37.34939759036144,53.9041638545732,9,random_seed_7049,94952,15709,1665.8245614035088,4
62,311,56,37.215455469193316,53.71049620000586,10,random_seed_7050,95155,15775,1699.1964285714287,4
62,311,60,37.23656949814592,53.52856597904868,5,random_seed_7051,95123,15837,1585.3833333333334,3
62,311,56,37.27549848902731,53.663546465565304,9,random_seed_7052,95064,15791,1697.5714285714287,3
62,311,56,37.18048535874055,53.5461721294639,9,random_seed_7053,95208,15831,1700.142857142857,3
62,311,60,37.32960318821837,53.82493617770474,6,random_seed_7054,94982,15736,1583.0333333333333,4
62,311,58,37.16464983702609,53.61953108952727,7,random_seed_7055,95232,15806,1641.9310344827586,3
62,311,57,37.3012312118133,53.892426420963055,7,random_seed_7056,95025,15713,1667.1052631578948,2
62,311,54,37.193681626835925,53.40825728454474,11,random_seed_7057,95188,15878,1762.7407407407406,3
62,311,57,37.18840311959778,53.52269726224361,8,random_seed_7058,95196,15839,1670.1052631578948,3
62,311,56,37.23459005793161,53.45814137738783,9,random_seed_7059,95126,15861,1698.6785714285713,3
62,311,50,37.4252761319099,54.05088177469997,14,random_seed_7060,94837,15659,1896.74,2
62,311,58,37.29463307776561,53.89829513776812,8,random_seed_7061,95035,15711,1638.5344827586207,4
62,311,55,37.37644993995698,53.87188591214531,10,random_seed_7062,94911,15720,1725.6545454545455,3
62,311,60,37.222713416645774,53.549106487866425,6,random_seed_7063,95144,15830,1585.7333333333333,4
62,311,54,37.291334010741764,53.75157721764137,12,random_seed_7064,95040,15761,1760.0,4
62,311,56,37.14419562147825,53.22045834678247,9,random_seed_7065,95263,15942,1701.125,3
62,311,56,37.36787236569498,53.722233633616014,7,random_seed_7066,94924,15771,1695.0714285714287,1
62,311,53,37.221393789836235,53.68115261598052,11,random_seed_7067,95146,15785,1795.2075471698113,2
62,311,57,37.282756436479765,53.77798644326418,9,random_seed_7068,95053,15752,1667.5964912280701,4
62,311,58,37.27417886221777,53.56964699668417,8,random_seed_7069,95066,15823,1639.0689655172414,4
62,311,59,37.28737513031315,53.57845007189178,7,random_seed_7070,95046,15820,1610.949152542373,4
62,311,57,37.273519048813,53.419994718154875,7,random_seed_7071,95067,15874,1667.842105263158,2
62,311,59,37.20357882790747,53.4552070189853,5,random_seed_7072,95173,15862,1613.1016949152543,2
62,311,56,37.15475263595455,53.47281316940051,8,random_seed_7073,95247,15856,1700.8392857142858,2
62,311,57,37.03598622309611,53.24393321400276,7,random_seed_7074,95427,15934,1674.157894736842,2
62,311,55,37.41339949062405,53.995128965051784,10,random_seed_7075,94855,15678,1724.6363636363637,3
62,311,54,37.243827445598384,53.62833416473488,10,random_seed_7076,95112,15803,1761.3333333333333,2
62,311,57,37.32696393459929,53.57845007189178,8,random_seed_7077,94986,15820,1666.421052631579,3
62,311,57,37.194341440240706,53.52563162064614,8,random_seed_7078,95187,15838,1669.9473684210527,3
62,311,57,37.18972274640732,53.502156753425865,8,random_seed_7079,95194,15846,1670.0701754385964,3
62,311,56,37.29925177159899,54.06848792511517,9,random_seed_7080,95028,15653,1696.9285714285713,3
62,311,59,37.14287599466871,53.43760086857009,7,random_seed_7081,95265,15868,1614.6610169491526,4
62,311,56,37.32234524076591,53.83960796971742,9,random_seed_7082,94993,15731,1696.3035714285713,3
62,311,57,37.172567597883315,53.44053522697262,9,random_seed_7083,95220,15867,1670.5263157894738,4
62,311,56,37.313767666503914,53.92177000498841,9,random_seed_7084,95006,15703,1696.5357142857142,3
62,311,58,37.08019372121564,53.22045834678247,7,random_seed_7085,95360,15942,1644.1379310344828,3
62,311,56,37.417358371052664,53.810264385692065,8,random_seed_7086,94849,15741,1693.732142857143,2
62,311,56,37.161350770002244,53.39065113412952,8,random_seed_7087,95237,15884,1700.6607142857142,2
62,311,61,37.38106863379036,53.827870536107284,5,random_seed_7088,94904,15735,1555.8032786885246,4
62,311,60,37.25834334050331,53.59312186390446,7,random_seed_7089,95090,15815,1584.8333333333333,5
62,311,56,37.218754536217155,53.67234954077291,9,random_seed_7090,95150,15788,1699.107142857143,3
62,311,54,37.136277860621014,53.552040846268966,11,random_seed_7091,95275,15829,1764.351851851852,3
62,311,55,37.211496588764696,53.502156753425865,10,random_seed_7092,95161,15846,1730.2,3
62,311,59,37.23986856516977,53.61072801431966,7,random_seed_7093,95118,15809,1612.1694915254238,4
62,311,58,37.21215640216947,53.695824407993186,9,random_seed_7094,95160,15780,1640.6896551724137,5
62,311,59,37.28011718286069,53.56084392147656,6,random_seed_7095,95057,15826,1611.135593220339,3
62,311,60,37.28737513031315,53.63420288153995,6,random_seed_7096,95046,15801,1584.1,4
62,311,57,37.266261101360534,53.763314651251505,9,random_seed_7097,95078,15757,1668.0350877192982,4
62,311,59,37.23590968474115,53.55497520467149,7,random_seed_7098,95124,15828,1612.2711864406779,4
62,311,60,37.222713416645774,53.34957011649403,5,random_seed_7099,95144,15898,1585.7333333333333,3
62,311,57,37.17916573193101,53.469878810997976,8,random_seed_7100,95210,15857,1670.3508771929824,3
62,311,56,37.27219942200345,53.90709821297573,10,random_seed_7101,95069,15708,1697.6607142857142,4
62,311,56,37.256363900288996,53.68702133278559,10,random_seed_7102,95093,15783,1698.0892857142858,4
62,311,59,37.35863497802821,53.91590128818334,8,random_seed_7103,94938,15705,1609.1186440677966,5
62,311,54,37.10130775016825,53.16177117873176,9,random_seed_7104,95328,15962,1765.3333333333333,1
62,311,54,37.23986856516977,53.48161624460812,9,random_seed_7105,95118,15853,1761.4444444444443,1
62,311,55,37.169268530859476,53.33783268288389,9,random_seed_7106,95225,15902,1731.3636363636363,2
62,311,58,37.29727233138468,53.57258135508671,7,random_seed_7107,95031,15822,1638.4655172413793,3
62,311,58,37.21479565578854,53.53736905425629,6,random_seed_7108,95156,15834,1640.6206896551723,2
62,311,54,37.311128412884834,53.79265823527686,12,random_seed_7109,95010,15747,1759.4444444444443,4
62,311,58,37.193681626835925,53.56671263828164,6,random_seed_7110,95188,15824,1641.1724137931035,2
62,311,57,37.14617506169255,53.2967516652484,7,random_seed_7111,95260,15916,1671.2280701754387,2
62,311,55,37.26296203433669,53.59312186390446,10,random_seed_7112,95083,15815,1728.7818181818182,3
62,311,55,37.38370788740944,53.69289004959066,8,random_seed_7113,94900,15781,1725.4545454545455,1
62,311,54,37.17784610512147,53.38184805892192,10,random_seed_7114,95212,15887,1763.1851851851852,2
62,311,58,37.25504427347946,53.67234954077291,7,random_seed_7115,95095,15788,1639.5689655172414,3
62,311,56,37.13957692764486,53.27621115643064,8,random_seed_7116,95270,15923,1701.25,2
62,311,55,37.37447049974267,53.91590128818334,11,random_seed_7117,94914,15705,1725.709090909091,4
62,311,53,37.15607226276409,53.3554388332991,10,random_seed_7118,95245,15896,1797.0754716981132,1
62,311,55,37.29199382414653,53.78972387687432,10,random_seed_7119,95039,15748,1727.9818181818182,3
62,311,58,37.22865173728869,53.596056222307,8,random_seed_7120,95135,15814,1640.2586206896551,4
62,311,58,37.39888359571913,53.79559259367939,8,random_seed_7121,94877,15746,1635.8103448275863,4
62,311,57,37.373810686337904,53.695824407993186,8,random_seed_7122,94915,15780,1665.1754385964912,3
62,311,60,37.25438446007469,53.378913700519384,4,random_seed_7123,95096,15888,1584.9333333333334,2
62,311,56,37.347418150147135,54.01566947386954,9,random_seed_7124,94955,15671,1695.625,3
62,311,60,37.26824054157484,53.51682854543854,7,random_seed_7125,95075,15841,1584.5833333333333,5
62,311,55,37.25570408688423,53.552040846268966,10,random_seed_7126,95094,15829,1728.9818181818182,3
62,311,59,37.25504427347946,53.56964699668417,5,random_seed_7127,95095,15823,1611.7796610169491,2
62,311,54,37.28473587669407,53.772117726459115,10,random_seed_7128,95050,15754,1760.1851851851852,2
62,311,56,37.18312461235963,53.31729217406615,10,random_seed_7129,95204,15909,1700.0714285714287,4
62,311,54,37.22931155069346,53.772117726459115,10,random_seed_7130,95134,15754,1761.7407407407406,2
62,311,56,37.12506103273994,53.361307550104165,9,random_seed_7131,95292,15894,1701.642857142857,3
62,311,56,37.24844613943177,53.53736905425629,9,random_seed_7132,95105,15834,1698.3035714285713,3
62,311,56,37.201599387693165,53.361307550104165,7,random_seed_7133,95176,15894,1699.5714285714287,1
62,311,57,37.288694757122684,53.73983978403122,9,random_seed_7134,95044,15765,1667.438596491228,4
62,311,58,37.08877129547764,53.22926142199008,7,random_seed_7135,95347,15939,1643.9137931034484,3
62,311,54,37.31310785309914,53.813198744094606,11,random_seed_7136,95007,15740,1759.388888888889,3
62,311,55,37.3804088203856,53.77505208486164,9,random_seed_7137,94905,15753,1725.5454545454545,2
62,311,56,37.243827445598384,53.56671263828164,9,random_seed_7138,95112,15824,1698.4285714285713,3
62,311,55,37.204898454717004,53.549106487866425,10,random_seed_7139,95171,15830,1730.3818181818183,3
62,311,60,37.26296203433669,53.57258135508671,7,random_seed_7140,95083,15822,1584.7166666666667,5
62,311,53,37.239208751765,53.5461721294639,11,random_seed_7141,95119,15831,1794.698113207547,2
62,311,56,37.21941434962193,53.62539980633234,10,random_seed_7142,95149,15804,1699.0892857142858,4
62,311,54,37.23656949814592,53.58138443029432,11,random_seed_7143,95123,15819,1761.537037037037,3
62,311,56,37.406141543171586,53.9041638545732,8,random_seed_7144,94866,15709,1694.0357142857142,2
62,311,61,37.15673207616886,53.1969834795622,5,random_seed_7145,95244,15950,1561.377049180328,4
62,311,57,37.04456379735811,53.331963966078824,9,random_seed_7146,95414,15904,1673.9298245614036,4
62,311,55,37.21479565578854,53.63420288153995,10,random_seed_7147,95156,15801,1730.1090909090908,3
62,311,54,37.084152601644256,53.22045834678247,12,random_seed_7148,95354,15942,1765.8148148148148,4
62,311,59,37.196320880455005,53.50509111182839,6,random_seed_7149,95184,15845,1613.2881355932204,3
62,311,56,37.38634714102852,53.86308283693771,10,random_seed_7150,94896,15723,1694.5714285714287,4
62,311,56,37.29331345095607,53.78385516006925,9,random_seed_7151,95037,15750,1697.0892857142858,3
62,311,58,37.17322741128809,53.53150033745122,7,random_seed_7152,95219,15836,1641.7068965517242,3
62,311,57,37.113844204858864,53.53443469585375,7,random_seed_7153,95309,15835,1672.0877192982457,2
62,311,54,37.29331345095607,53.810264385692065,11,random_seed_7154,95037,15741,1759.9444444444443,3
62,311,59,37.21083677535993,53.52856597904868,6,random_seed_7155,95162,15837,1612.915254237288,3
62,311,57,37.26230222093192,53.65180903195517,9,random_seed_7156,95084,15795,1668.140350877193,4
62,311,58,37.27747792924161,53.6459403151501,8,random_seed_7157,95061,15797,1638.9827586206898,4
62,311,57,37.18048535874055,53.46107573579037,8,random_seed_7158,95208,15860,1670.3157894736842,3
62,311,59,37.3183863603373,53.73103670882362,6,random_seed_7159,94999,15768,1610.1525423728813,3
62,311,59,37.38568732762374,53.79265823527686,6,random_seed_7160,94897,15747,1608.4237288135594,3
62,311,57,37.25438446007469,53.654743390357694,8,random_seed_7161,95096,15794,1668.3508771929824,3
62,311,59,37.28209662307499,53.598990580709525,7,random_seed_7162,95054,15813,1611.084745762712,4
62,311,54,37.154092822549785,53.34076704128642,11,random_seed_7163,95248,15901,1763.851851851852,3
62,311,56,37.21083677535993,53.73690542562869,8,random_seed_7164,95162,15766,1699.3214285714287,2
62,311,55,37.34477889652806,53.822001819302216,11,random_seed_7165,94959,15737,1726.5272727272727,4
